idx,token,operazione,motivo
60947,navi,sub,altro
60947,non,sub,altro
60947,coinvolte,sub,clausola subordinata/participiale (sintattico)
60947,nell',sub,altro
60947,per,sub,altro
60947,le,sub,altro
60947,navi,sub,altro
60947,danneggiate,sub,clausola subordinata/participiale (sintattico)
60947,dagli,sub,altro
60947,attacchi,sub,altro
60947,aerei,sub,altro
60952,ed,del,altro
60952,essere,del,altro
60952,stato,del,altro
60952,visiting,del,parola non di base (lessicale)
60952,fellow,del,altro
60952,al,del,altro
60952,St.,del,altro
60952,John,del,altro
60952,'s,del,altro
60952,College,del,altro
60952,della,del,altro
60952,Oxford,del,altro
60952,durante,del,altro
60952,accademico,del,altro
60952,1984/85,del,altro
60960,osserva,sub,altro
60960,Georgina,sub,altro
60960,Noah,sub,altro
60960,sconfortato,sub,clausola subordinata/participiale (sintattico)
60960,che,sub,altro
60960,lo,sub,altro
60960,abbia,sub,altro
60960,rimpiazzato,sub,clausola subordinata/participiale (sintattico)
61004,(,del,altro
61004,sempre,del,altro
61004,se,del,altro
61004,il,del,altro
61004,suo,del,altro
61004,spostamento,del,altro
61004,generi,del,altro
61004,pericolo,del,altro
61004,),del,altro
61004,se,del,altro
61004,necessario,del,clausola subordinata/participiale (sintattico)
61004,dobbiamo,del,altro
61004,spogliare,del,clausola subordinata/participiale (sintattico)
61004,il,del,altro
61004,malcapitato,del,parola non di base (lessicale)
61004,tentando,del,clausola subordinata/participiale (sintattico)
61004,asciugarlo,del,clausola subordinata/participiale (sintattico)
61004,quanto,del,altro
61004,meglio,del,altro
61004,sia,del,altro
61004,possibile,del,clausola subordinata/participiale (sintattico)
61011,Con,del,altro
61011,lo,del,altro
61011,stesso,del,altro
61011,titolo,del,altro
61011,originale,del,altro
61011,",",del,altro
61011,"""",del,altro
61011,Märchen,del,altro
61011,"""",del,altro
61011,che,del,altro
61011,significa,del,clausola subordinata/participiale (sintattico)
61011,fiabe,del,clausola subordinata/participiale (sintattico)
61011,",",del,altro
61011,nel,del,altro
61011,1919,del,altro
61011,verrà,del,costruzione passiva (sintattico)
61011,pubblicata,del,altro
61011,raccolta,del,costruzione passiva (sintattico)
61011,7,del,altro
61011,racconti,del,altro
61011,brevi,del,altro
61011,contenente,del,clausola subordinata/participiale (sintattico)
61011,oltre,del,altro
61011,a,del,altro
61011,",",sub,altro
61011,Augustus,sub,altro
61011,sogni,sub,altro
61011,(,sub,altro
61011,"""",sub,altro
61011,Eine,sub,altro
61011,Traumfolge,sub,altro
61011,"""",sub,altro
61011,),sub,altro
61013,giro,sub,altro
61013,(,sub,altro
61013,"""",sub,altro
61013,loop,sub,parola non di base (lessicale)
61013,"""",sub,altro
61013,inglese,del,altro
61013,),del,altro
61013,o,del,altro
61013,(,del,altro
61013,),del,altro
61013,",",del,altro
61013,dove,del,altro
61013,sezione,sub,altro
61013,del,sub,altro
61013,tracciato,sub,parola non di base (lessicale)
61013,fa,sub,clausola subordinata/participiale (sintattico)
61013,sì,sub,altro
61013,che,sub,altro
61013,passeggeri,sub,altro
61013,completino,sub,parola non di base (lessicale)
61013,giro,sub,clausola subordinata/participiale (sintattico)
61013,360,sub,altro
61013,gradi,sub,altro
61013,",",sub,altro
61013,la,sub,altro
61013,più,sub,altro
61013,comune,sub,altro
61013,delle,sub,altro
61013,inversioni,sub,parola non di base (lessicale)
61031,Gli,del,altro
61031,altri,del,altro
61031,due,del,altro
61031,",",del,altro
61031,",",del,altro
61031,non,del,altro
61031,storicamente,sub,parola non di base (lessicale)
61040,riprende,sub,altro
61040,la,sub,altro
61040,formula,sub,altro
61040,in,sub,altro
61040,Sicilia,sub,altro
61054,Gli,sub,altro
61054,di,sub,altro
61054,lo,sub,altro
61054,di,del,altro
61054,Amburgo,del,altro
61054,alla,del,altro
61054,(,del,altro
61054,New,del,altro
61054,York,del,altro
61054,),del,altro
61054,al,del,altro
61054,(,del,altro
61054,Londra,del,altro
61054,),del,altro
61054,al,del,altro
61054,di,del,altro
61054,Amsterdam,del,altro
61054,alla,del,altro
61054,Wiener,del,altro
61054,alla,del,altro
61054,Wiener,del,altro
61054,alla,del,altro
61054,di,del,altro
61054,Mosca,del,altro
61058,"""",del,altro
61058,una,sub,altro
61058,",",sub,altro
61058,quali,sub,altro
61058,condizioni,sub,altro
61058,sono,sub,clausola subordinata/participiale (sintattico)
61058,:,sub,altro
61067,danneggiato,sub,altro
61067,del,sub,altro
61067,tutto,sub,altro
61067,proprio,del,altro
61067,sovrani,sub,altro
61067,di,sub,altro
61067,questa,sub,altro
61075,Terebutinec,del,altro
61075,(,del,altro
61075,),del,altro
61075,',del,altro
61081,census,del,parola non di base (lessicale)
61081,designated,sub,clausola subordinata/participiale (sintattico)
61081,place,sub,altro
61081,CDP,sub,altro
61081,degli,sub,altro
61081,Stati,sub,altro
61081,Uniti,sub,altro
61081,d',sub,altro
61081,America,sub,altro
61081,",",sub,altro
61081,situato,sub,clausola subordinata/participiale (sintattico)
61081,nello,sub,altro
61081,stato,sub,altro
61081,",",del,altro
61081,Suffolk,sub,altro
61086,stato,sub,costruzione passiva (sintattico)
61086,definito,sub,altro
61097,fecero,sub,altro
61121,maschi,del,altro
61121,a,del,altro
61121,differenza,del,altro
61121,di,del,altro
61121,quello,del,altro
61121,di,del,altro
61121,gran,del,parola non di base (lessicale)
61121,parte,del,altro
61121,fringillidi,del,parola non di base (lessicale)
61121,(,del,altro
61121,universalmente,del,parola non di base (lessicale)
61121,),del,altro
61121,piuttosto,del,altro
61121,sgraziato,del,parola non di base (lessicale)
61123,Sostantivo,del,parola non di base (lessicale)
61123,irr,del,altro
61123,gestr,del,parola non di base (lessicale)
61123,"""",del,altro
61123,"""",del,altro
61123,cfr,del,altro
61123,lat,sub,parola non di base (lessicale)
61123,"""",sub,altro
61123,hostis,sub,parola non di base (lessicale)
61123,"""",sub,altro
61123,"""",sub,altro
61123,"""",sub,altro
61123,ing,sub,parola non di base (lessicale)
61123,"""",sub,altro
61123,"""",sub,altro
61123,:,sub,altro
61152,Settecento,sub,altro
61152,"""",del,altro
61152,Cellaro,del,altro
61152,"""",del,altro
61152,o,del,altro
61152,tondaco,del,parola non di base (lessicale)
61152,detto,del,clausola subordinata/participiale (sintattico)
61152,“,del,altro
61152,la,del,altro
61152,Gabella,del,clausola subordinata/participiale (sintattico)
61152,"""",del,altro
61152,adibito,del,clausola subordinata/participiale (sintattico)
61152,a,del,altro
61152,",",del,altro
61152,forse,del,altro
61152,l',del,altro
61152,antico,del,altro
61152,locale,del,altro
61152,occupato,del,clausola subordinata/participiale (sintattico)
61152,dal,del,altro
61152,banco,del,altro
61152,del,del,altro
61152,cambio,del,altro
61163,Si,sub,altro
61163,è,sub,altro
61163,giocato,sub,altro
61163,",",del,altro
61181,alternativo,sub,altro
61181,-,sub,altro
61181,cioè,sub,altro
61181,mediante,sub,altro
61181,un,sub,altro
61181,diverso,sub,altro
61181,arrangiamento,sub,parola non di base (lessicale)
61181,degli,sub,altro
61181,esoni,sub,parola non di base (lessicale)
61181,regioni,sub,altro
61181,codificanti,sub,parola non di base (lessicale)
61181,da,sub,altro
61181,uno,sub,altro
61181,stesso,sub,altro
61181,gene,sub,altro
61181,derivare,sub,altro
61181,dette,sub,parola non di base (lessicale)
61181,isoforme,sub,parola non di base (lessicale)
61217,venne,sub,costruzione passiva (sintattico)
61217,gigantesco,del,altro
61217,ligneo,del,parola non di base (lessicale)
61217,Emilio,sub,altro
61217,Farina,sub,altro
61217,",",sub,altro
61217,mentre,sub,altro
61217,possibile,sub,altro
61224,(,del,altro
61224,),del,altro
61224,(,del,altro
61224,),del,altro
61224,(,del,altro
61224,),del,altro
61233,Tali,del,altro
61233,",",del,altro
61233,.,del,altro
61245,compensare,del,clausola subordinata/participiale (sintattico)
61245,vergogna,del,altro
61245,e,del,altro
61245,i,del,altro
61245,sensi,del,altro
61245,colpa,del,altro
61245,i,del,altro
61245,due,del,altro
61245,usano,del,altro
61245,il,del,altro
61245,anche,del,altro
61245,",",del,altro
61245,mantenendo,del,clausola subordinata/participiale (sintattico)
61245,però,del,altro
61245,il,del,altro
61245,più,del,altro
61245,stretto,del,altro
61245,anonimato,del,parola non di base (lessicale)
61267,Nella,del,altro
61267,Vicenda,del,altro
61267,un,del,altro
61267,Camilleri,del,altro
61267,rifà,del,parola non di base (lessicale)
61267,storia,del,altro
61267,",",del,altro
61267,le,del,altro
61267,quali,del,altro
61267,alla,del,altro
61267,fine,del,altro
61267,divennero,del,clausola subordinata/participiale (sintattico)
61267,unico,del,altro
61267,argomento,del,clausola subordinata/participiale (sintattico)
61267,d',del,altro
61267,interesse,del,altro
61267,della,del,altro
61267,che,del,altro
61267,",",del,altro
61267,dopo,del,altro
61267,ripresa,del,altro
61267,nel,del,altro
61267,",",del,altro
61267,non,del,altro
61267,fu,del,altro
61267,più,del,altro
61279,Tuttavia,del,altro
61279,la,del,altro
61279,EAA,del,altro
61279,ha,del,altro
61279,accolto,del,altro
61279,la,del,altro
61279,richiesta,del,altro
61279,della,del,altro
61279,russa,del,altro
61279,",",del,altro
61279,che,del,altro
61279,.,del,altro
61296,Marcel,sub,altro
61296,",",del,altro
61296,zio,del,altro
61296,Lyra,del,altro
61296,e,del,altro
61296,ambizioso,del,parola non di base (lessicale)
61296,del,del,altro
61296,Magisterium,del,parola non di base (lessicale)
61296,",",del,altro
61296,che,del,altro
61309,meglio,del,altro
61309,comprendere,del,altro
61309,ed,del,altro
61309,individuare,del,altro
61309,varie,del,altro
61309,del,del,altro
61309,genere,del,altro
61309,solamente,del,altro
61309,elenco,sub,altro
61309,che,sub,altro
61309,segue,sub,clausola subordinata/participiale (sintattico)
61309,cioè,del,altro
61309,solamente,sub,altro
61309,.,del,altro
61345,",",del,altro
61345,come,del,altro
61345,Mario,del,altro
61345,e,del,altro
61345,Marisa,del,altro
61345,Merz,del,altro
61359,infatti,del,altro
61359,filatelico,sub,clausola subordinata/participiale (sintattico)
61359,cosa,sub,altro
61359,che,sub,altro
61359,Nicolson,sub,altro
61359,molto,sub,altro
61359,in,sub,altro
61359,realtà,sub,altro
61359,grandemente,del,parola non di base (lessicale)
61359,una,del,altro
61359,delle,del,altro
61359,collezioni,del,altro
61359,più,del,altro
61359,complete,del,altro
61359,del,del,altro
61359,Regno,del,altro
61359,Unito,del,altro
61359,e,del,altro
61359,del,del,altro
61359,Commonwealth,del,altro
61359,al,del,altro
61359,mondo,del,altro
61359,in,del,altro
61359,alcuni,del,altro
61359,casi,del,altro
61359,riportando,del,clausola subordinata/participiale (sintattico)
61359,anche,del,altro
61359,attentamente,del,altro
61359,i,del,altro
61359,prezzi,del,altro
61359,pagati,del,parola non di base (lessicale)
61359,come,del,altro
61359,vero,del,altro
61359,amatoriale,del,parola non di base (lessicale)
61373,",",sub,altro
61373,-,sub,altro
61373,un,sub,altro
61373,di,sub,altro
61373,una,sub,altro
61373,bobina,sub,parola non di base (lessicale)
61373,-,sub,altro
61373,USA,sub,altro
61385,Quando,del,altro
61385,venne,sub,costruzione passiva (sintattico)
61385,presentato,sub,clausola subordinata/participiale (sintattico)
61385,al,sub,altro
61385,senato,sub,altro
61385,",",sub,altro
61385,questo,sub,altro
61385,non,sub,altro
61385,lo,sub,altro
61385,accettò,sub,altro
61385,ritenendolo,sub,clausola subordinata/participiale (sintattico)
61385,non,sub,altro
61385,vantaggioso,sub,altro
61385,quanto,sub,altro
61385,garantiva,sub,clausola subordinata/participiale (sintattico)
61406,Si,sub,altro
61406,tratta,sub,altro
61406,di,sub,altro
61406,un,sub,altro
61406,dell',del,altro
61427,report,del,parola non di base (lessicale)
61433,polifore,sub,parola non di base (lessicale)
61433,fra,sub,altro
61436,"""",del,altro
61436,Dimmi,del,altro
61436,",",del,altro
61436,francamente,del,altro
61436,",",del,altro
61436,quali,del,altro
61436,sono,del,altro
61436,possibilità,sub,altro
61436,?,sub,altro
61436,"""",sub,altro
61436,(,sub,altro
61436,un,sub,altro
61436,psichiatrico,sub,parola non di base (lessicale)
61436,di,sub,altro
61436,massima,sub,altro
61436,),sub,altro
61448,",",sub,altro
61448,come,sub,altro
61448,mostrano,sub,clausola subordinata/participiale (sintattico)
61448,fotografie,sub,altro
61448,dell',sub,altro
61448,epoca,sub,altro
61448,;,sub,altro
61475,Villa,del,altro
61475,imbarco,del,parola non di base (lessicale)
61475,dei,del,altro
61475,viaggiatori,del,altro
61475,dei,del,altro
61475,rotabili,del,parola non di base (lessicale)
61475,ferroviari,del,altro
61481,Il,del,altro
61481,commissario,del,altro
61481,politico,del,altro
61481,del,del,altro
61481,distaccamento,del,parola non di base (lessicale)
61481,fu,del,altro
61481,Ottorino,del,altro
61481,"""",del,altro
61481,Ettore,del,altro
61481,"""",del,altro
61481,Boasi,del,altro
61481,nome,del,altro
61481,di,del,altro
61481,battaglia,del,altro
61481,"""",del,altro
61481,"""",del,altro
61481,militante,del,parola non di base (lessicale)
61481,esperto,del,altro
61481,di,del,altro
61481,armi,del,altro
61481,aiutò,del,altro
61481,alla,del,altro
61481,manutenzione,del,altro
61481,all',del,altro
61481,uso,del,altro
61481,contribuendo,del,clausola subordinata/participiale (sintattico)
61481,modo,del,altro
61481,notevole,del,altro
61481,alla,del,altro
61481,lotta,del,altro
61481,di,del,altro
61481,Liberazione,del,altro
61520,più,del,altro
61520,grande,del,altro
61520,cambiamento,del,altro
61520,istituito,del,clausola subordinata/participiale (sintattico)
61520,dal,del,altro
61520,era,sub,altro
61520,rifiuto,del,altro
61520,del,del,altro
61523,poche,sub,altro
61523,parole,sub,altro
61523,segrete,sub,altro
61523,e,sub,altro
61523,assicura,sub,altro
61523,la,sub,altro
61523,gente,sub,altro
61523,che,sub,altro
61523,suo,sub,altro
61523,servo,sub,altro
61529,per,del,altro
61529,la,del,altro
61529,mentre,sub,altro
61529,per,sub,altro
61529,dal,del,altro
61529,2010,del,altro
61529,mentre,del,altro
61529,dal,del,altro
61529,2007,del,altro
61529,al,del,altro
61529,2009,del,altro
61529,appariva,del,clausola subordinata/participiale (sintattico)
61529,anche,del,altro
61530,una,sub,altro
61530,puntata,sub,altro
61530,atteso,del,parola non di base (lessicale)
61530,studio,sub,altro
61530,",",sub,altro
61530,lasciando,sub,clausola subordinata/participiale (sintattico)
61530,grande,sub,altro
61530,imbarazzo,sub,altro
61530,Mike,sub,altro
61530,scusò,sub,clausola subordinata/participiale (sintattico)
61530,con,sub,altro
61530,telespettatori,sub,parola non di base (lessicale)
61530,:,sub,altro
61532,grazie,sub,altro
61532,all',sub,altro
61532,opera,sub,altro
61532,del,sub,altro
61532,"""",sub,altro
61532,vestiario,sub,parola non di base (lessicale)
61532,"""",sub,altro
61532,Marino,sub,altro
61532,che,sub,altro
61532,aveva,sub,altro
61532,esibito,sub,clausola subordinata/participiale (sintattico)
61532,la,sub,altro
61532,documentazione,sub,altro
61532,necessaria,sub,altro
61532,in,sub,altro
61532,suo,sub,altro
61532,possesso,sub,altro
61532,monastero,sub,parola non di base (lessicale)
61532,cavense,sub,parola non di base (lessicale)
61532,si,sub,altro
61532,vide,sub,altro
61532,dal,sub,altro
61532,la,del,altro
61532,proprietà,del,altro
61532,nolano,sub,parola non di base (lessicale)
61532,quella,del,altro
61532,della,del,altro
61532,presso,sub,altro
61535,non,sub,altro
61535,sopprime,sub,parola non di base (lessicale)
61535,ma,del,altro
61535,li,del,altro
61535,sfrutta,del,parola non di base (lessicale)
61535,al,del,altro
61535,fine,del,altro
61535,ridurre,del,clausola subordinata/participiale (sintattico)
61535,impiego,del,altro
61535,energia,del,altro
61535,ausiliaria,del,parola non di base (lessicale)
61553,brano,sub,altro
61553,(,del,altro
61553,5,del,altro
61553,min,del,parola non di base (lessicale)
61553,),del,altro
61553,ed,del,altro
61553,in,sub,altro
61553,dal,sub,altro
61583,Nel,del,altro
61583,marzo,del,altro
61583,del,del,altro
61583,1939,del,altro
61583,venne,del,costruzione passiva (sintattico)
61583,chiamato,del,altro
61583,alle,del,altro
61583,armi,del,altro
61583,e,del,altro
61583,dovette,del,altro
61583,partire,del,altro
61583,per,del,altro
61610,In,del,altro
61610,un',del,altro
61610,intervista,del,altro
61610,del,del,altro
61610,2017,del,altro
61610,su,del,altro
61610,"""",del,altro
61610,Parade,del,altro
61610,"""",del,altro
61610,detto,del,altro
61610,che,del,altro
61610,se,del,altro
61610,si,del,altro
61610,chiedesse,del,clausola subordinata/participiale (sintattico)
61610,ai,del,altro
61610,suoi,del,altro
61610,genitori,del,altro
61610,essi,sub,altro
61610,risponderebbero,sub,parola non di base (lessicale)
61610,che,sub,altro
61643,Dopo,del,altro
61643,arresto,sub,altro
61643,di,sub,altro
61643,due,sub,altro
61643,sensitivi,sub,parola non di base (lessicale)
61643,gemelli,sub,altro
61643,che,sub,altro
61643,riferiscono,sub,clausola subordinata/participiale (sintattico)
61643,e,sub,altro
61643,cosa,sub,altro
61643,li,sub,altro
61643,accadrà,sub,altro
61643,nel,sub,altro
61643,resto,sub,altro
61643,della,sub,altro
61643,giornata,sub,altro
61643,",",sub,altro
61643,polizia,del,altro
61643,indaga,del,altro
61643,su,del,altro
61643,un,del,altro
61643,furto,del,altro
61643,di,del,altro
61643,effettuato,del,clausola subordinata/participiale (sintattico)
61643,da,del,altro
61643,tre,del,altro
61643,malviventi,del,parola non di base (lessicale)
